,gemeentenaam,soort_regio,id,codering,aantal_inwoners,woningkenmerken,stadsverwarming
4625,Eijsden-Margraten,Buurt,6,BU19030309,143.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12105,Rijswijk,Wijk,99,WK060306,5555.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8965,Leiderdorp,Buurt,57,BU05470002,-1009.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4252,Dronten,Buurt,20,BU03030324,1025.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6196,Haaren,Buurt,91,BU07880110,300.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7763,Hoogeveen,Wijk,75,WK011855,-2137.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5090,Etten-Leur,Buurt,66,BU07772300,221.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10022,Meppel,Buurt,19,BU01191209,181.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6607,Harderwijk,Wijk,63,WK024308,7866.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13625,Tiel,Buurt,99,BU02810001,-1291.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2649,Bodegraven-Reeuwijk,Buurt,39,BU19010727,-104.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14206,Urk,Buurt,78,BU01840004,-370.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,82.0
7628,HofvanTwente,Buurt,37,BU17350101,1777.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7801,Hoogezand-Sappemeer,Wijk,20,WK001802,-11883.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1942,Barneveld,Buurt,77,BU02035414,-4119.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13606,Tholen,Wijk,12,WK071603,3491.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7330,Hengelo,Buurt,97,BU01640802,2308.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,105.0
14816,Venray,Buurt,16,BU09841001,2267.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7487,Heumen,Buurt,61,BU02520109,55.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3652,Deurne,Gemeente,66,GM0762,31933.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4892,Emmen,Buurt,44,BU01145200,1059.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10723,Noordoostpolder,Gemeente,71,GM0171,46544.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4574,Eersel,Buurt,56,BU07700002,1892.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11956,Rhenen,Buurt,95,BU03400102,276.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7660,HofvanTwente,Buurt,42,BU17350700,-75.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8611,Lansingerland,Wijk,98,WK162112,8188.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1278,Amsterdam,Buurt,25,BU03637302,6.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5622,GooiseMeren,Buurt,11,BU19420001,1421.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12807,Slochteren,Wijk,1,WK004002,3747.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10175,Moerdijk,Buurt,15,BU17090200,642.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
412,Almere,Buurt,71,BU00340108,3632.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3658,Deurne,Buurt,2,BU07620004,-4145.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1855,Barendrecht,Wijk,60,WK048905,3612.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4101,Dordrecht,Buurt,41,BU05050603,738.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11597,Overbetuwe,Buurt,71,BU17340300,2274.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3907,Doetinchem,Buurt,10,BU02220703,975.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
883,Amsterdam,Buurt,9,BU03630303,1498.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9579,Maasdriel,Buurt,28,BU02630009,230.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9548,Loppersum,Buurt,30,BU00240304,175.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12444,Rucphen,Wijk,53,WK084004,-1984.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2062,BergenDal,Buurt,67,BU19450100,-1415.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2543,Binnenmaas,Buurt,28,BU05850406,247.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8562,Landgraaf,Buurt,22,BU08820004,998.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16155,Zeist,Buurt,45,BU03550101,3168.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13848,Tilburg,Buurt,65,BU08554502,456.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14822,Venray,Buurt,57,BU09841203,748.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7043,DenHelder,Buurt,61,BU04000204,1503.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11083,Olst-Wijhe,Wijk,18,WK177311,317.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
289,Alkmaar,Buurt,64,BU03610603,3403.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16443,Zwartewaterland,Buurt,28,BU18960109,52.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3263,CapelleaandenIJssel,Buurt,91,BU05020889,599.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,1000.0
7678,HollandsKroon,Buurt,8,BU19110003,-81.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15951,Woudenberg,Buurt,71,BU03510006,1038.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8896,Leiden,Gemeente,78,GM0546,123661.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,172.0
16237,Zoetermeer,Buurt,26,BU06370201,9466.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10282,Montferland,Buurt,22,BU19550208,-765.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4413,Edam-Volendam,Buurt,7,BU03850205,1917.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12110,Rijswijk,Wijk,36,WK060307,4147.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9537,Loppersum,Wijk,26,WK002402,2655.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9982,Meppel,Buurt,36,BU01190303,-2424.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14798,Venray,Buurt,95,BU09840101,-474.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11667,Pijnacker-Nootdorp,Buurt,95,BU19260106,2256.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12223,DeRondeVenen,Buurt,75,BU07360401,2514.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5882,'s-Gravenhage,Buurt,79,BU05182347,1501.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,109.0
11642,PeelenMaas,Buurt,83,BU18940403,638.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
204,Alblasserdam,Buurt,52,BU04820503,42.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9517,Lopik,Buurt,5,BU03310008,411.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15005,Vlissingen,Buurt,24,BU07180502,2151.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4014,Dongeradeel,Buurt,93,BU00580400,818.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12684,Sint-Michielsgestel,Buurt,92,BU08450008,-403.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10495,Nijmegen,Buurt,64,BU02680202,-5124.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
175,Alblasserdam,Wijk,99,WK048201,-4772.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,102.0
4104,Dordrecht,Buurt,39,BU05050606,17.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9406,Littenseradiel,Buurt,97,BU01400300,-188.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12190,Roermond,Buurt,63,BU09570600,177.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5906,'s-Gravenhage,Buurt,66,BU05182917,7209.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,93.0
12346,Rotterdam,Buurt,89,BU05990661,8051.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3329,Coevorden,Buurt,46,BU01092022,3277.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15157,Waddinxveen,Buurt,86,BU06270106,-1897.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
891,Amsterdam,Buurt,99,BU03630403,-1085.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5842,'s-Gravenhage,Buurt,88,BU05181041,-492.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,84.0
2424,Beverwijk,Buurt,23,BU03750100,1141.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15342,Werkendam,Buurt,56,BU08700201,5090.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6700,Hattem,Gemeente,3,GM0244,12040.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16086,Zandvoort,Buurt,38,BU04730101,1426.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1507,Apeldoorn,Buurt,26,BU02000808,181.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5175,DeFryskeMarren,Wijk,5,WK194006,190.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1254,Amsterdam,Buurt,70,BU03636909,990.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3385,Cranendonck,Buurt,29,BU17060009,380.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16471,Zwijndrecht,Buurt,90,BU06420101,898.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3774,Diemen,Buurt,68,BU03840113,379.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,524.0
5166,DeFryskeMarren,Buurt,8,BU19400101,-108.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15230,Waterland,Wijk,23,WK085201,316.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4580,Eersel,Buurt,72,BU07700008,138.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
979,Amsterdam,Buurt,81,BU03631503,-1014.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2265,Berkelland,Buurt,3,BU18590107,389.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9477,LoonopZand,Buurt,34,BU08091015,424.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2363,Best,Buurt,88,BU07530015,-1858.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7419,'s-Hertogenbosch,Buurt,78,BU07960910,-1708.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2016,Beemster,Buurt,62,BU03700100,2564.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2633,Bodegraven-Reeuwijk,Wijk,15,WK190105,1389.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9765,Medemblik,Wijk,94,WK042001,5986.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7544,Hilvarenbeek,Gemeente,1,GM0798,15283.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14211,Urk,Buurt,30,BU01840010,5455.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7700,HollandsKroon,Buurt,23,BU19110400,4805.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2443,Beverwijk,Wijk,40,WK037506,-4580.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5215,DeFryskeMarren,Buurt,37,BU19402001,55.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14138,Tytsjerksteradiel,Buurt,88,BU07370900,4499.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14579,Veldhoven,Buurt,3,BU08610103,2767.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
905,Amsterdam,Buurt,99,BU03630600,2678.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11768,Raalte,Wijk,19,WK017703,2282.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11259,Oosterhout,Buurt,23,BU08261309,107.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13302,Strijen,Buurt,2,BU06170003,1497.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2290,Bernheze,Buurt,56,BU17210102,-608.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14549,Veere,Buurt,55,BU07170901,166.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2808,Borsele,Wijk,1,WK065414,520.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
210,Albrandswaard,Gemeente,82,GM0613,25105.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14261,Utrecht,Buurt,65,BU03440431,-1212.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,851.0
5304,Geldermalsen,Buurt,73,BU02360001,1564.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15631,Wierden,Buurt,17,BU01890008,-780.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13086,Steenwijkerland,Buurt,65,BU17080008,1241.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8236,KaagenBraassem,Buurt,15,BU18840407,53.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7053,DenHelder,Buurt,39,BU04000304,4.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7976,HorstaandeMaas,Buurt,43,BU15070800,-957.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11181,OostGelre,Buurt,47,BU15860502,642.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10420,Nieuwkoop,Wijk,14,WK056900,11574.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13060,Steenbergen,Buurt,93,BU08510007,172.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16216,Zevenaar,Buurt,95,BU02990102,1326.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,667.0
1970,Barneveld,Wijk,10,WK020359,-1556.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14664,Venlo,Buurt,93,BU09831103,1242.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2563,Bladel,Buurt,25,BU17280109,130.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12126,Rijswijk,Buurt,11,BU06031084,167.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4548,Eemsmond,Buurt,49,BU16510104,121.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3508,Dantumadiel,Wijk,89,WK189102,8742.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3059,Brummen,Buurt,23,BU02130608,299.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10423,Nieuwkoop,Buurt,87,BU05690002,128.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12581,Schouwen-Duiveland,Buurt,13,BU16760003,136.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8013,Houten,Buurt,14,BU03211017,1621.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4948,Enschede,Wijk,51,WK015305,8710.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7240,Helmond,Wijk,37,WK079419,5137.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12352,Rotterdam,Buurt,17,BU05990836,3023.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,267.0
5464,Goeree-Overflakkee,Buurt,91,BU19240102,-1226.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9205,Lelystad,Buurt,18,BU09959000,0.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6823,Heerenveen,Buurt,85,BU00740402,687.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13900,Tilburg,Wijk,87,WK085558,2974.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,876.0
7171,Hellevoetsluis,Buurt,15,BU05300302,2691.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12911,Soest,Buurt,91,BU03420101,-392.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10780,Noordoostpolder,Buurt,5,BU01711149,-910.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4152,Dordrecht,Buurt,93,BU05051104,11.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1461,Apeldoorn,Wijk,79,WK020004,18619.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12647,Simpelveld,Buurt,99,BU09650001,1571.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9888,Meierijstad,Buurt,23,BU19480404,1530.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16177,Zeist,Wijk,55,WK035504,8434.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11309,Opmeer,Buurt,27,BU04320100,3643.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2521,Binnenmaas,Buurt,4,BU05850108,-117.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2390,Beuningen,Buurt,9,BU02090152,457.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16158,Zeist,Buurt,63,BU03550104,3908.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1163,Amsterdam,Buurt,13,BU03635203,2396.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5365,Gemert-Bakel,Buurt,11,BU16520100,1339.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7821,Hoogezand-Sappemeer,Buurt,80,BU00180502,198.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8731,Leerdam,Wijk,19,WK054500,20905.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15235,Waterland,Wijk,53,WK085203,-3138.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2671,Boekel,Buurt,46,BU07550100,1056.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5455,GilzeenRijen,Buurt,71,BU07840300,178.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12723,Sittard-Geleen,Buurt,75,BU18830208,66.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10029,Middelburg,Buurt,32,BU06870000,6871.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11318,Opsterland,Buurt,3,BU00860009,275.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3637,Delfzijl,Buurt,92,BU00100200,886.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15498,Westland,Buurt,93,BU17830421,2.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6298,Haarlem,Buurt,33,BU03921404,-39.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2259,Berkelland,Buurt,80,BU18590101,3691.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12816,Slochteren,Buurt,93,BU00400301,895.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
987,Amsterdam,Buurt,5,BU03631800,2800.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
420,Almere,Buurt,33,BU00340202,10469.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,991.0
2846,Boxmeer,Buurt,77,BU07560700,-2686.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
16269,Zoeterwoude,Buurt,34,BU06380006,73.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5143,Franekeradeel,Buurt,54,BU00700208,74.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
1786,Asten,Wijk,96,WK074300,12949.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
219,Albrandswaard,Wijk,73,WK061303,6970.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8160,Hulst,Buurt,85,BU06770931,188.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11515,OudeIJsselstreek,Buurt,99,BU15090108,288.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7538,Hillegom,Buurt,25,BU05340305,1596.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8683,Lansingerland,Buurt,45,BU16213344,191.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
189,Alblasserdam,Buurt,81,BU04820301,-1002.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10018,Meppel,Buurt,8,BU01191205,116.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7488,Heusden,Gemeente,12,GM0797,-43517.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13641,Tiel,Buurt,1,BU02810107,3.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
9728,DeMarne,Buurt,36,BU16630202,172.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
684,Amersfoort,Buurt,21,BU03071300,1682.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5386,Gennep,Gemeente,31,GM0907,17129.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2932,Breda,Buurt,98,BU07580700,5382.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12915,Soest,Buurt,14,BU03420201,3315.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
10798,Noordwijk,Buurt,34,BU05750109,528.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
5329,Geldermalsen,Buurt,30,BU02360209,371.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7411,'s-Hertogenbosch,Buurt,45,BU07960902,801.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2485,DeBilt,Buurt,91,BU03100001,282.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
3166,Buren,Buurt,25,BU02140308,-815.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
8740,Leeuwarden,Wijk,43,WK008010,5241.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15853,Woerden,Wijk,31,WK063205,434.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4472,Ede,Wijk,84,WK022812,8252.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
13129,Steenwijkerland,Buurt,45,BU17080609,89.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
7104,Hellendoorn,Buurt,21,BU01630103,389.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
12254,Roosendaal,Buurt,9,BU16740202,-4232.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14647,Velsen,Wijk,90,WK045308,15598.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
11456,Oss,Buurt,82,BU08281702,-171.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6881,Heerhugowaard,Buurt,92,BU03981603,561.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6353,Haarlemmermeer,Buurt,95,BU03940101,1116.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
4117,Dordrecht,Buurt,28,BU05050800,4903.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
2009,Beemster,Buurt,78,BU03700002,-329.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
14144,Uden,Buurt,64,BU08560103,1421.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
6575,Hardenberg,Buurt,24,BU01602807,-4111.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
15087,Voorst,Buurt,89,BU02850207,-369.0,T001100ZW25810ZW25805ZW25806ZW10300ZW1032010148001014850,0.0
